ProjectName,Watershed,Scenario,Climate,ClimStation,WeppID,WeppChnID,TopazID,Length (m),Channel Area (ha),Contributing Channel Area (ha),Discharge (mm),Sediment Yield (tonne),Channel Erosion (tonne),Width,Order,Slope,Landuse,LanduseDesc,Soil,SoilDesc,ChannelType,Solub. React. P (kg/ha),Particulate P (kg/ha),Total P (kg/ha)
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,310,1444,1824,681.8376618,2.045512986,21.85,2717.683753,24.4,0.0159,1,1,0.268490985,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)",Default,1.124412319,11.92854808,13.0529604
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,311,1445,1814,1038.82251,3.11646753,55.8,2648.144265,26.6,0,1,1,0.119234941,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,1.893169091,8.535304715,10.42847381
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,312,1446,1804,1073.969696,3.221909089,41.06,2636.184364,8.7,0.002,1,1,0.153294967,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,1.334612455,2.70026241,4.034874865
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,313,1447,1794,120,0.36,98.05,2640.213565,35.4,0,2,2,0.06889,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,28.61111111,98.33333333,126.9444444
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,314,1448,1784,222.4264069,0.667279221,34.67,2523.465821,2.3,0,1,1,0.073243131,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,5.095318264,3.446832943,8.542151207
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,315,1449,1774,259.7056275,0.779116882,145.38,2592.756638,37.8,0,2,2,0.082528385,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,19.50926792,48.5164689,67.89738638
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,316,1450,1764,536.9848481,1.610954544,203.81,2542.741671,58.2,16.5562,2,2,0.316163165,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,13.09782456,36.12764879,49.22547336
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,317,1451,1754,1256.101731,3.768305192,2482.67,2534.321932,5657.6,3.2432,3,4,0.046112016,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,66.18359908,1501.364596,1567.574732
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,318,1452,1744,337.2792206,1.011837662,6543.79,nan,9166,0,3,4,0.001,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,652.4762073,9058.765399,9711.241606
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,319,1453,1734,332.1320344,0.996396103,38.46,2401.309412,0,0,1,1,0.092577081,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,4.114829421,0,4.215191114
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,320,1454,1724,114.8528137,0.344558441,13.69,2732.829803,40.5,0.0003,1,1,0.232269061,118,Tahoe Moderate Severity Fire,61829-Volcanic-118,"Rock outcrop-Rubble land complex, very steep (UWB)",Default,4.063171388,117.5417437,121.6049151
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,321,1455,1714,127.2792206,0.381837662,16.48,2702.587985,12,0.0027,1,1,0.254555,118,Tahoe Moderate Severity Fire,61829-Volcanic-118,"Rock outcrop-Rubble land complex, very steep (UWB)",Default,4.452153807,31.42696805,35.87912186
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,322,1456,1704,1665.807358,4.997422074,159.85,2751.14376,99.8,0.0796,1,1,0.111912936,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)",Default,3.401753894,19.97029639,23.37205028
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,323,1457,1694,386.9848481,1.160954544,22.09,2807.621548,9.9,0,1,1,0.152856866,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)",Default,2.0672644,8.527465652,10.59473005
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,324,1458,1684,72.42640687,0.217279221,182.94,2758.354597,109.8,0.0034,2,2,0.10371,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)",Default,89.74627185,505.3405461,595.0868179
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,325,1459,1674,514.2640687,1.542792206,36.05,2826.70319,26,0.0004,1,1,0.163864589,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)",Default,2.527884173,16.85256115,19.44526287
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,326,1460,1664,344.5584412,1.033675324,256.59,2776.669746,155.6,0.0882,2,2,0.100536582,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)",Default,26.60409838,150.5308257,177.1349241
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,327,1461,1654,192.4264069,0.577279221,14.06,2833.720484,15.2,0.0016,1,1,0.292735767,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)",Default,2.598395969,26.33041249,29.10203486
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,328,1462,1644,272.1320344,0.816396103,299.51,2781.070281,203.2,0.1273,2,2,0.099636307,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)",Default,39.44163854,248.8987873,288.2179363
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,329,1463,1634,157.2792206,0.471837662,11.99,2827.629691,4.6,0.0001,1,1,0.206816667,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)",Default,2.755184898,9.749115791,12.50430069
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,330,1464,1624,1833.380951,5.500142853,441.1,2753.190864,324.8,0.6291,2,2,0.083803554,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,8.508869905,59.05301165,67.5800629
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,331,1465,1614,574.2640687,1.722792206,38.31,2651.915949,10.6,0.0002,1,1,0.15214365,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,2.321812222,6.152802388,8.47461461
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,332,1466,1604,609.411255,1.828233765,500.05,2731.148305,338.2,2.5304,2,2,0.112840419,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,29.04442584,184.9872847,214.0864082
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,333,1467,1594,319.7056275,0.959116882,547.58,2700.821907,339,0.1825,2,2,0.071105566,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,60.78508372,353.4501438,414.2352275
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,334,1468,1584,593.9696962,1.781909089,10.59,2729.632672,3.5,0.0001,1,1,0.157739231,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,0.617315444,1.964185503,2.637620533
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,335,1469,1574,356.9848481,1.070954544,17.59,2661.268334,8.1,0,1,1,0.126328246,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,1.680743604,7.563346216,9.337464464
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,336,1470,1564,454.2640687,1.362792206,43.97,2643.992722,11.8,0,1,1,0.119187651,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,3.375422885,8.658693487,12.03411637
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,337,1471,1554,457.2792206,1.371837662,17.06,2604.167057,0.5,0,1,1,0.128196224,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,1.312108604,0.364474612,1.603688294
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,338,1472,1544,144.8528137,0.434558441,61.24,2631.437133,12.6,0.375,2,2,0.278337466,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,14.72759333,28.99494937,43.72254269
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,339,1473,1534,669.411255,2.008233765,627.76,2681.795288,417.4,45.7386,2,2,0.184899213,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,33.16346989,207.8443293,241.0077992
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,340,1474,1524,314.5584412,0.943675324,7195.67,nan,8510.3,0,3,5,0.001,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,772.2995205,9018.250013,9790.549533
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,341,1475,1514,676.6904756,2.030071427,20.41,2660.214111,0.6,0,1,1,0.125922461,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,1.083705712,0.295556103,1.330002464
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,342,1476,1504,204.8528137,0.614558441,16.85,2637.588131,0.2,0,1,1,0.153964685,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,2.766213733,0.32543691,3.091650643
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,343,1477,1494,434.5584412,1.303675324,53.41,2613.345254,1.7,0.0012,1,1,0.137777206,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,4.295548054,1.304005659,5.599553714
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,344,1478,1484,337.2792206,1.011837662,34.5,2692.858261,4.3,0.0024,1,1,0.195490172,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,3.557882984,4.249693565,7.807576549
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,345,1479,1474,157.2792206,0.471837662,12.26,2720.312398,1.1,0.0004,1,1,0.221871306,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,2.755184898,2.331310298,5.086495195
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,346,1480,1464,524.5584412,1.573675324,37.4,2741.199465,4.7,0.0036,1,1,0.189535726,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,2.541820374,2.98663894,5.464913804
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,347,1481,1454,169.7056275,0.509116882,51.39,2727.647013,6.9,1.15,1,1,0.177563333,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,10.80302027,13.55287997,24.35590024
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,348,1482,1444,217.2792206,0.651837662,88.99,2704.178897,11.7,0.4844,2,2,0.236768904,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,14.5741809,17.94925437,32.52343527
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,349,1483,1434,114.8528137,0.344558441,12.16,2727.043586,1.9,0.0001,1,1,0.175745,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,3.772944861,5.514304027,9.287248888
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,350,1484,1424,1141.248917,3.42374675,50.42,2834.053154,47.9,0.1194,1,1,0.240393206,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,1.664842763,13.99052076,15.62615576
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,351,1485,1414,84.85281374,0.254558441,64.57,2804.777141,49.9,0.0202,1,1,0.17678,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,27.89143415,196.0257132,224.3099845
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,352,1486,1404,234.8528137,0.704558441,19.19,2673.27827,4.6,0.0001,1,1,0.155373371,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,2.838657353,6.528911913,9.509502133
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,353,1487,1394,180,0.54,10.01,2726.012987,1.5,0,1,1,0.145332,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,2.037037037,2.777777778,4.62962963
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,354,1488,1384,127.2792206,0.381837662,22.69,2690.607757,2.4,0,1,1,0.08957,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,6.285393611,6.285393611,12.57078722
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,355,1489,1374,42.42640687,0.127279221,32.7,2701.688379,27.4,23.6393,1,1,0.19563,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,27.49859705,215.2747312,241.987654
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,356,1490,1364,84.85281374,0.254558441,62.54,2683.297729,32.3,0.0061,2,2,0.10135,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,25.92724864,126.8863835,153.2064693
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,357,1491,1354,420,1.26,140.24,2717.641971,83.3,0.8565,2,2,0.198205385,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,11.98412698,66.11111111,78.01587302
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,358,1492,1334,904.2640687,2.712792206,315.32,2653.42062,156.2,9.9482,2,3,0.179881691,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,12.31203773,57.57905071,69.89108844
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,359,1493,1324,144.8528137,0.434558441,7513.56,nan,8798.4,155.5702,3,5,0.083033533,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,1754.654674,20246.75893,22001.4136
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,360,1494,1314,536.9848481,1.610954544,7731.7,nan,9800.9,72.6345,3,5,0.046307782,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,486.1093088,6083.908472,6570.017781
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,361,1495,1304,2315.512986,6.946538957,76.91,2685.814458,3.6,0.3811,1,1,0.208712846,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)",Default,1.324400548,0.518243693,1.842644241
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,362,1496,1294,484.2640687,1.452792206,7832.24,nan,9378.9,0,3,5,0.007500731,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,547.0155998,6455.775272,7002.790872
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,363,1497,1284,439.7056275,1.319116882,25.69,2525.849747,61.5,0.0248,1,1,0.240107676,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,1.971015635,46.6221006,48.59311624
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,364,1498,1274,277.2792206,0.831837662,11.37,2641.085312,10.8,0.0094,1,1,0.345628537,101,Tahoe Sod Grass,61859-Volcanic-101,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,1.683020695,12.98330251,14.6663232
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,365,1499,1264,222.4264069,0.667279221,42.75,2536.106667,263,1.1762,1,1,0.568018026,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,6.743803585,394.137854,400.8816575
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,366,1500,1254,127.2792206,0.381837662,7880.07,nan,8135.1,0.0446,3,5,0.001,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,2094.083638,21305.12732,23399.47285
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,367,1501,1244,247.2792206,0.741837662,20.36,2416.647839,209.1,0.2715,1,1,0.659795785,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,2.561207253,281.8675982,284.4288055
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,368,1502,1234,60,0.18,7906.4,nan,8229.3,0,3,5,0.001,120,Tahoe Shrub Moderate Severity Fire,61859-Volcanic-120,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,4456.666667,45718.33333,50175
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,369,1503,1224,252.4264069,0.757279221,11.91,2451.616289,12.2,0.1173,1,1,0.698298153,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,1.848723644,16.11030604,17.82697799
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,370,1504,1214,1021.248917,3.06374675,7994.21,nan,9372,1.0454,3,5,0.026201024,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,264.284246,3058.999573,3323.251179
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,371,1505,1204,2147.939392,6.443818177,100.29,2547.245887,14,1.8487,1,1,0.251108765,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,1.598431197,2.172624927,3.771056124
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,372,1506,1194,72.42640687,0.217279221,8095.16,nan,5623.5,0.0001,3,5,0.001,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,3774.406028,25881.44409,29655.85012
portland_BRnearMultnoma_ModSevS.202203.chn_cs200,BullRunNearMultnomah,ModSevS,CLIGEN,BonnevilleDam,373,1507,1184,294.8528137,0.884558441,8123.29,nan,5360.6,0,3,5,0.001,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,929.8424634,6060.198795,6990.041259
